split,model,layer,duration,duration_val,language,test_split,metric,score
test,HuBERT VP-20,10,0,1,fra,test,f1,55.13
test,HuBERT VP-20,10,0,1,fra,test,per,137.21
test,HuBERT VP-20,10,0,1,fra,test,pnmi,48.78
test,HuBERT VP-20,10,0,1,fra,test,r_val,-4.2
test,HuBERT VP-20,10,0,1,jpn,test,f1,58.75
test,HuBERT VP-20,10,0,1,jpn,test,per,104.89
test,HuBERT VP-20,10,0,1,jpn,test,pnmi,43.15
test,HuBERT VP-20,10,0,1,jpn,test,r_val,34.51
test,HuBERT VP-20,10,0,1,swa,dev,f1,56.37
test,HuBERT VP-20,10,0,1,swa,dev,per,97.67
test,HuBERT VP-20,10,0,1,swa,dev,pnmi,43.84
test,HuBERT VP-20,10,0,1,swa,dev,r_val,32.55
test,HuBERT VP-20,10,0,1,tam,dev,f1,56.61
test,HuBERT VP-20,10,0,1,tam,dev,per,117.93
test,HuBERT VP-20,10,0,1,tam,dev,pnmi,43.38
test,HuBERT VP-20,10,0,1,tam,dev,r_val,17.99
test,HuBERT VP-20,10,0,1,tha,dev,f1,53.17
test,HuBERT VP-20,10,0,1,tha,dev,per,128.21
test,HuBERT VP-20,10,0,1,tha,dev,pnmi,40.01
test,HuBERT VP-20,10,0,1,tha,dev,r_val,15.88
test,HuBERT VP-20,10,0,1,tur,dev,f1,51.3
test,HuBERT VP-20,10,0,1,tur,dev,per,104.21
test,HuBERT VP-20,10,0,1,tur,dev,pnmi,41.17
test,HuBERT VP-20,10,0,1,tur,dev,r_val,33.33
test,HuBERT VP-20,10,0,1,ukr,dev,f1,56.81
test,HuBERT VP-20,10,0,1,ukr,dev,per,120.63
test,HuBERT VP-20,10,0,1,ukr,dev,pnmi,47.05
test,HuBERT VP-20,10,0,1,ukr,dev,r_val,18.48
test,HuBERT VP-20,10,0,1,wol,test,f1,56.12
test,HuBERT VP-20,10,0,1,wol,test,per,130.45
test,HuBERT VP-20,10,0,1,wol,test,pnmi,46.63
test,HuBERT VP-20,10,0,1,wol,test,r_val,2.77
test,HuBERT VP-20,11,0,1,cmn,test,f1,50.19
test,HuBERT VP-20,11,0,1,cmn,test,per,174.17
test,HuBERT VP-20,11,0,1,cmn,test,pnmi,44.96
test,HuBERT VP-20,11,0,1,cmn,test,r_val,-24.12
test,HuBERT VP-20,11,0,1,deu,dev,f1,61.15
test,HuBERT VP-20,11,0,1,deu,dev,per,119.4
test,HuBERT VP-20,11,0,1,deu,dev,pnmi,45.25
test,HuBERT VP-20,11,0,1,deu,dev,r_val,22.5
test,HuBERT VP-20,11,0,1,eng,test,f1,60.47
test,HuBERT VP-20,11,0,1,eng,test,per,121.77
test,HuBERT VP-20,11,0,1,eng,test,pnmi,49.87
test,HuBERT VP-20,11,0,1,eng,test,r_val,17.07
test,HuBERT VP-20,11,0,1,eus,test,f1,60.42
test,HuBERT VP-20,11,0,1,eus,test,per,111.24
test,HuBERT VP-20,11,0,1,eus,test,pnmi,55.39
test,HuBERT VP-20,11,0,1,eus,test,r_val,14.37
test,HuBERT VP-20,11,0,1,fra,test,f1,56.39
test,HuBERT VP-20,11,0,1,fra,test,per,125.21
test,HuBERT VP-20,11,0,1,fra,test,pnmi,47.94
test,HuBERT VP-20,11,0,1,fra,test,r_val,6.42
test,HuBERT VP-20,11,0,1,jpn,test,f1,63.43
test,HuBERT VP-20,11,0,1,jpn,test,per,103.79
test,HuBERT VP-20,11,0,1,jpn,test,pnmi,49.72
test,HuBERT VP-20,11,0,1,jpn,test,r_val,32.46
test,HuBERT VP-20,11,0,1,swa,dev,f1,59.03
test,HuBERT VP-20,11,0,1,swa,dev,per,110.63
test,HuBERT VP-20,11,0,1,swa,dev,pnmi,46.08
test,HuBERT VP-20,11,0,1,swa,dev,r_val,21.9
test,HuBERT VP-20,11,0,1,tam,dev,f1,60.19
test,HuBERT VP-20,11,0,1,tam,dev,per,118.25
test,HuBERT VP-20,11,0,1,tam,dev,pnmi,46.24
test,HuBERT VP-20,11,0,1,tam,dev,r_val,17.02
test,HuBERT VP-20,11,0,1,tha,dev,f1,57.57
test,HuBERT VP-20,11,0,1,tha,dev,per,126.98
test,HuBERT VP-20,11,0,1,tha,dev,pnmi,44.95
test,HuBERT VP-20,11,0,1,tha,dev,r_val,16.93
test,HuBERT VP-20,11,0,1,tur,dev,f1,56.16
test,HuBERT VP-20,11,0,1,tur,dev,per,113.9
test,HuBERT VP-20,11,0,1,tur,dev,pnmi,47.7
test,HuBERT VP-20,11,0,1,tur,dev,r_val,24.79
test,HuBERT VP-20,11,0,1,ukr,dev,f1,59.1
test,HuBERT VP-20,11,0,1,ukr,dev,per,120.41
test,HuBERT VP-20,11,0,1,ukr,dev,pnmi,51.86
test,HuBERT VP-20,11,0,1,ukr,dev,r_val,14.66
test,HuBERT VP-20,11,0,1,wol,test,f1,58.2
test,HuBERT VP-20,11,0,1,wol,test,per,125.95
test,HuBERT VP-20,11,0,1,wol,test,pnmi,49.06
test,HuBERT VP-20,11,0,1,wol,test,r_val,10.14
test,HuBERT VP-20,12,0,1,cmn,test,f1,50.89
test,HuBERT VP-20,12,0,1,cmn,test,per,158.41
test,HuBERT VP-20,12,0,1,cmn,test,pnmi,44.86
test,HuBERT VP-20,12,0,1,cmn,test,r_val,-12.89
test,HuBERT VP-20,12,0,1,deu,dev,f1,60.62
test,HuBERT VP-20,12,0,1,deu,dev,per,113.75
test,HuBERT VP-20,12,0,1,deu,dev,pnmi,45.4
test,HuBERT VP-20,12,0,1,deu,dev,r_val,25.09
test,HuBERT VP-20,12,0,1,eng,test,f1,61.74
test,HuBERT VP-20,12,0,1,eng,test,per,112.5
test,HuBERT VP-20,12,0,1,eng,test,pnmi,49.65
test,HuBERT VP-20,12,0,1,eng,test,r_val,24.85
test,HuBERT VP-20,12,0,1,eus,test,f1,61.61
test,HuBERT VP-20,12,0,1,eus,test,per,94.13
test,HuBERT VP-20,12,0,1,eus,test,pnmi,54.5
test,HuBERT VP-20,12,0,1,eus,test,r_val,31.0
test,HuBERT VP-20,12,0,1,fra,test,f1,56.9
test,HuBERT VP-20,12,0,1,fra,test,per,115.87
test,HuBERT VP-20,12,0,1,fra,test,pnmi,48.19
test,HuBERT VP-20,12,0,1,fra,test,r_val,13.32
test,HuBERT VP-20,12,0,1,jpn,test,f1,62.63
test,HuBERT VP-20,12,0,1,jpn,test,per,95.31
test,HuBERT VP-20,12,0,1,jpn,test,pnmi,48.44
test,HuBERT VP-20,12,0,1,jpn,test,r_val,37.92
test,HuBERT VP-20,12,0,1,swa,dev,f1,58.49
test,HuBERT VP-20,12,0,1,swa,dev,per,94.32
test,HuBERT VP-20,12,0,1,swa,dev,pnmi,44.62
test,HuBERT VP-20,12,0,1,swa,dev,r_val,35.29
test,HuBERT VP-20,12,0,1,tam,dev,f1,59.82
test,HuBERT VP-20,12,0,1,tam,dev,per,103.38
test,HuBERT VP-20,12,0,1,tam,dev,pnmi,43.98
test,HuBERT VP-20,12,0,1,tam,dev,r_val,30.25
test,HuBERT VP-20,12,0,1,tha,dev,f1,58.3
test,HuBERT VP-20,12,0,1,tha,dev,per,118.05
test,HuBERT VP-20,12,0,1,tha,dev,pnmi,43.23
test,HuBERT VP-20,12,0,1,tha,dev,r_val,25.98
test,HuBERT VP-20,12,0,1,tur,dev,f1,54.65
test,HuBERT VP-20,12,0,1,tur,dev,per,105.96
test,HuBERT VP-20,12,0,1,tur,dev,pnmi,45.59
test,HuBERT VP-20,12,0,1,tur,dev,r_val,30.86
test,HuBERT VP-20,12,0,1,ukr,dev,f1,58.33
test,HuBERT VP-20,12,0,1,ukr,dev,per,112.65
test,HuBERT VP-20,12,0,1,ukr,dev,pnmi,50.25
test,HuBERT VP-20,12,0,1,ukr,dev,r_val,19.8
test,HuBERT VP-20,12,0,1,wol,test,f1,58.09
test,HuBERT VP-20,12,0,1,wol,test,per,112.62
test,HuBERT VP-20,12,0,1,wol,test,pnmi,47.44
test,HuBERT VP-20,12,0,1,wol,test,r_val,21.39
test,SpidR MMS-ulab,5,10h,600,cmn,test,f1,59.7
test,SpidR MMS-ulab,5,10h,600,cmn,test,per,101.82
test,SpidR MMS-ulab,5,10h,600,cmn,test,pnmi,63.72
test,SpidR MMS-ulab,5,10h,600,cmn,test,r_val,21.19
test,SpidR MMS-ulab,6,10h,600,cmn,test,f1,58.55
test,SpidR MMS-ulab,6,10h,600,cmn,test,per,113.22
test,SpidR MMS-ulab,6,10h,600,cmn,test,pnmi,58.4
test,SpidR MMS-ulab,6,10h,600,cmn,test,r_val,18.35
test,SpidR MMS-ulab,7,10h,600,cmn,test,f1,54.79
test,SpidR MMS-ulab,7,10h,600,cmn,test,per,130.13
test,SpidR MMS-ulab,7,10h,600,cmn,test,pnmi,51.92
test,SpidR MMS-ulab,7,10h,600,cmn,test,r_val,9.6
test,SpidR MMS-ulab,8,10h,600,cmn,test,f1,53.21
test,SpidR MMS-ulab,8,10h,600,cmn,test,per,141.03
test,SpidR MMS-ulab,8,10h,600,cmn,test,pnmi,47.69
test,SpidR MMS-ulab,8,10h,600,cmn,test,r_val,2.99
test,SpidR MMS-ulab,9,10h,600,cmn,test,f1,52.46
test,SpidR MMS-ulab,9,10h,600,cmn,test,per,153.8
test,SpidR MMS-ulab,9,10h,600,cmn,test,pnmi,45.23
test,SpidR MMS-ulab,9,10h,600,cmn,test,r_val,-5.64
test,SpidR MMS-ulab,10,10h,600,cmn,test,f1,51.26
test,SpidR MMS-ulab,10,10h,600,cmn,test,per,161.49
test,SpidR MMS-ulab,10,10h,600,cmn,test,pnmi,43.72
test,SpidR MMS-ulab,10,10h,600,cmn,test,r_val,-13.09
test,SpidR MMS-ulab,11,10h,600,cmn,test,f1,50.86
test,SpidR MMS-ulab,11,10h,600,cmn,test,per,164.49
test,SpidR MMS-ulab,11,10h,600,cmn,test,pnmi,42.24
test,SpidR MMS-ulab,11,10h,600,cmn,test,r_val,-14.02
test,SpidR MMS-ulab,12,10h,600,cmn,test,f1,50.89
test,SpidR MMS-ulab,12,10h,600,cmn,test,per,168.73
test,SpidR MMS-ulab,12,10h,600,cmn,test,pnmi,41.04
test,SpidR MMS-ulab,12,10h,600,cmn,test,r_val,-17.48
test,SpidR MMS-ulab,5,10min,10,cmn,test,f1,59.21
test,SpidR MMS-ulab,5,10min,10,cmn,test,per,104.42
test,SpidR MMS-ulab,5,10min,10,cmn,test,pnmi,61.07
test,SpidR MMS-ulab,5,10min,10,cmn,test,r_val,20.57
test,SpidR MMS-ulab,6,10min,10,cmn,test,f1,56.57
test,SpidR MMS-ulab,6,10min,10,cmn,test,per,118.66
test,SpidR MMS-ulab,6,10min,10,cmn,test,pnmi,56.92
test,SpidR MMS-ulab,6,10min,10,cmn,test,r_val,12.79
test,SpidR MMS-ulab,7,10min,10,cmn,test,f1,55.6
test,SpidR MMS-ulab,7,10min,10,cmn,test,per,126.11
test,SpidR MMS-ulab,7,10min,10,cmn,test,pnmi,51.28
test,SpidR MMS-ulab,7,10min,10,cmn,test,r_val,13.22
test,SpidR MMS-ulab,8,10min,10,cmn,test,f1,54.51
test,SpidR MMS-ulab,8,10min,10,cmn,test,per,135.29
test,SpidR MMS-ulab,8,10min,10,cmn,test,pnmi,48.52
test,SpidR MMS-ulab,8,10min,10,cmn,test,r_val,7.63
test,SpidR MMS-ulab,9,10min,10,cmn,test,f1,53.71
test,SpidR MMS-ulab,9,10min,10,cmn,test,per,136.63
test,SpidR MMS-ulab,9,10min,10,cmn,test,pnmi,47.31
test,SpidR MMS-ulab,9,10min,10,cmn,test,r_val,6.26
test,SpidR MMS-ulab,10,10min,10,cmn,test,f1,53.43
test,SpidR MMS-ulab,10,10min,10,cmn,test,per,140.03
test,SpidR MMS-ulab,10,10min,10,cmn,test,pnmi,46.79
test,SpidR MMS-ulab,10,10min,10,cmn,test,r_val,4.04
test,SpidR MMS-ulab,11,10min,10,cmn,test,f1,52.42
test,SpidR MMS-ulab,11,10min,10,cmn,test,per,144.55
test,SpidR MMS-ulab,11,10min,10,cmn,test,pnmi,44.88
test,SpidR MMS-ulab,11,10min,10,cmn,test,r_val,2.04
test,SpidR MMS-ulab,12,10min,10,cmn,test,f1,52.01
test,SpidR MMS-ulab,12,10min,10,cmn,test,per,152.95
test,SpidR MMS-ulab,12,10min,10,cmn,test,pnmi,43.04
test,SpidR MMS-ulab,12,10min,10,cmn,test,r_val,-4.75
test,SpidR MMS-ulab,5,1h,60,cmn,test,f1,60.14
test,SpidR MMS-ulab,5,1h,60,cmn,test,per,101.83
test,SpidR MMS-ulab,5,1h,60,cmn,test,pnmi,62.32
test,SpidR MMS-ulab,5,1h,60,cmn,test,r_val,23.5
test,SpidR MMS-ulab,6,1h,60,cmn,test,f1,57.4
test,SpidR MMS-ulab,6,1h,60,cmn,test,per,115.15
test,SpidR MMS-ulab,6,1h,60,cmn,test,pnmi,58.14
test,SpidR MMS-ulab,6,1h,60,cmn,test,r_val,15.87
test,SpidR MMS-ulab,7,1h,60,cmn,test,f1,55.13
test,SpidR MMS-ulab,7,1h,60,cmn,test,per,131.33
test,SpidR MMS-ulab,7,1h,60,cmn,test,pnmi,51.82
test,SpidR MMS-ulab,7,1h,60,cmn,test,r_val,8.57
test,SpidR MMS-ulab,8,1h,60,cmn,test,f1,54.38
test,SpidR MMS-ulab,8,1h,60,cmn,test,per,136.32
test,SpidR MMS-ulab,8,1h,60,cmn,test,pnmi,49.01
test,SpidR MMS-ulab,8,1h,60,cmn,test,r_val,7.01
test,SpidR MMS-ulab,9,1h,60,cmn,test,f1,52.84
test,SpidR MMS-ulab,9,1h,60,cmn,test,per,150.11
test,SpidR MMS-ulab,9,1h,60,cmn,test,pnmi,46.88
test,SpidR MMS-ulab,9,1h,60,cmn,test,r_val,-4.6
test,SpidR MMS-ulab,10,1h,60,cmn,test,f1,52.09
test,SpidR MMS-ulab,10,1h,60,cmn,test,per,148.44
test,SpidR MMS-ulab,10,1h,60,cmn,test,pnmi,46.33
test,SpidR MMS-ulab,10,1h,60,cmn,test,r_val,-2.61
test,SpidR MMS-ulab,11,1h,60,cmn,test,f1,51.75
test,SpidR MMS-ulab,11,1h,60,cmn,test,per,155.54
test,SpidR MMS-ulab,11,1h,60,cmn,test,pnmi,44.23
test,SpidR MMS-ulab,11,1h,60,cmn,test,r_val,-8.32
test,SpidR MMS-ulab,12,1h,60,cmn,test,f1,51.96
test,SpidR MMS-ulab,12,1h,60,cmn,test,per,156.9
test,SpidR MMS-ulab,12,1h,60,cmn,test,pnmi,43.46
test,SpidR MMS-ulab,12,1h,60,cmn,test,r_val,-8.31
test,SpidR MMS-ulab,5,10h,600,deu,dev,f1,70.77
test,SpidR MMS-ulab,5,10h,600,deu,dev,per,70.35
test,SpidR MMS-ulab,5,10h,600,deu,dev,pnmi,60.68
test,SpidR MMS-ulab,5,10h,600,deu,dev,r_val,55.11
test,SpidR MMS-ulab,6,10h,600,deu,dev,f1,68.69
test,SpidR MMS-ulab,6,10h,600,deu,dev,per,83.95
test,SpidR MMS-ulab,6,10h,600,deu,dev,pnmi,55.94
test,SpidR MMS-ulab,6,10h,600,deu,dev,r_val,47.47
test,SpidR MMS-ulab,7,10h,600,deu,dev,f1,67.04
test,SpidR MMS-ulab,7,10h,600,deu,dev,per,87.08
test,SpidR MMS-ulab,7,10h,600,deu,dev,pnmi,51.9
test,SpidR MMS-ulab,7,10h,600,deu,dev,r_val,48.62
test,SpidR MMS-ulab,8,10h,600,deu,dev,f1,65.31
test,SpidR MMS-ulab,8,10h,600,deu,dev,per,92.56
test,SpidR MMS-ulab,8,10h,600,deu,dev,pnmi,48.35
test,SpidR MMS-ulab,8,10h,600,deu,dev,r_val,46.51
test,SpidR MMS-ulab,9,10h,600,deu,dev,f1,64.93
test,SpidR MMS-ulab,9,10h,600,deu,dev,per,99.12
test,SpidR MMS-ulab,9,10h,600,deu,dev,pnmi,46.29
test,SpidR MMS-ulab,9,10h,600,deu,dev,r_val,43.17
test,SpidR MMS-ulab,10,10h,600,deu,dev,f1,63.4
test,SpidR MMS-ulab,10,10h,600,deu,dev,per,104.68
test,SpidR MMS-ulab,10,10h,600,deu,dev,pnmi,44.82
test,SpidR MMS-ulab,10,10h,600,deu,dev,r_val,38.55
test,SpidR MMS-ulab,11,10h,600,deu,dev,f1,63.04
test,SpidR MMS-ulab,11,10h,600,deu,dev,per,108.42
test,SpidR MMS-ulab,11,10h,600,deu,dev,pnmi,43.57
test,SpidR MMS-ulab,11,10h,600,deu,dev,r_val,37.24
test,SpidR MMS-ulab,12,10h,600,deu,dev,f1,63.46
test,SpidR MMS-ulab,12,10h,600,deu,dev,per,109.46
test,SpidR MMS-ulab,12,10h,600,deu,dev,pnmi,42.67
test,SpidR MMS-ulab,12,10h,600,deu,dev,r_val,36.54
test,SpidR MMS-ulab,5,10min,10,deu,dev,f1,68.3
test,SpidR MMS-ulab,5,10min,10,deu,dev,per,76.91
test,SpidR MMS-ulab,5,10min,10,deu,dev,pnmi,57.03
test,SpidR MMS-ulab,5,10min,10,deu,dev,r_val,50.6
test,SpidR MMS-ulab,6,10min,10,deu,dev,f1,66.81
test,SpidR MMS-ulab,6,10min,10,deu,dev,per,89.68
test,SpidR MMS-ulab,6,10min,10,deu,dev,pnmi,53.89
test,SpidR MMS-ulab,6,10min,10,deu,dev,r_val,42.22
test,SpidR MMS-ulab,7,10min,10,deu,dev,f1,66.05
test,SpidR MMS-ulab,7,10min,10,deu,dev,per,95.92
test,SpidR MMS-ulab,7,10min,10,deu,dev,pnmi,49.86
test,SpidR MMS-ulab,7,10min,10,deu,dev,r_val,42.68
test,SpidR MMS-ulab,8,10min,10,deu,dev,f1,65.16
test,SpidR MMS-ulab,8,10min,10,deu,dev,per,96.37
test,SpidR MMS-ulab,8,10min,10,deu,dev,pnmi,47.85
test,SpidR MMS-ulab,8,10min,10,deu,dev,r_val,44.42
test,SpidR MMS-ulab,9,10min,10,deu,dev,f1,64.73
test,SpidR MMS-ulab,9,10min,10,deu,dev,per,100.69
test,SpidR MMS-ulab,9,10min,10,deu,dev,pnmi,46.88
test,SpidR MMS-ulab,9,10min,10,deu,dev,r_val,41.2
test,SpidR MMS-ulab,10,10min,10,deu,dev,f1,63.91
test,SpidR MMS-ulab,10,10min,10,deu,dev,per,102.13
test,SpidR MMS-ulab,10,10min,10,deu,dev,pnmi,46.05
test,SpidR MMS-ulab,10,10min,10,deu,dev,r_val,40.97
test,SpidR MMS-ulab,11,10min,10,deu,dev,f1,63.44
test,SpidR MMS-ulab,11,10min,10,deu,dev,per,106.83
test,SpidR MMS-ulab,11,10min,10,deu,dev,pnmi,44.72
test,SpidR MMS-ulab,11,10min,10,deu,dev,r_val,37.14
test,SpidR MMS-ulab,12,10min,10,deu,dev,f1,63.46
test,SpidR MMS-ulab,12,10min,10,deu,dev,per,105.63
test,SpidR MMS-ulab,12,10min,10,deu,dev,pnmi,44.25
test,SpidR MMS-ulab,12,10min,10,deu,dev,r_val,38.74
test,SpidR MMS-ulab,5,1h,60,deu,dev,f1,70.49
test,SpidR MMS-ulab,5,1h,60,deu,dev,per,69.81
test,SpidR MMS-ulab,5,1h,60,deu,dev,pnmi,59.45
test,SpidR MMS-ulab,5,1h,60,deu,dev,r_val,57.39
test,SpidR MMS-ulab,6,1h,60,deu,dev,f1,68.8
test,SpidR MMS-ulab,6,1h,60,deu,dev,per,80.52
test,SpidR MMS-ulab,6,1h,60,deu,dev,pnmi,55.94
test,SpidR MMS-ulab,6,1h,60,deu,dev,r_val,49.95
test,SpidR MMS-ulab,7,1h,60,deu,dev,f1,66.31
test,SpidR MMS-ulab,7,1h,60,deu,dev,per,86.9
test,SpidR MMS-ulab,7,1h,60,deu,dev,pnmi,51.72
test,SpidR MMS-ulab,7,1h,60,deu,dev,r_val,48.7
test,SpidR MMS-ulab,8,1h,60,deu,dev,f1,65.84
test,SpidR MMS-ulab,8,1h,60,deu,dev,per,91.05
test,SpidR MMS-ulab,8,1h,60,deu,dev,pnmi,49.53
test,SpidR MMS-ulab,8,1h,60,deu,dev,r_val,47.41
test,SpidR MMS-ulab,9,1h,60,deu,dev,f1,64.45
test,SpidR MMS-ulab,9,1h,60,deu,dev,per,96.6
test,SpidR MMS-ulab,9,1h,60,deu,dev,pnmi,47.29
test,SpidR MMS-ulab,9,1h,60,deu,dev,r_val,44.58
test,SpidR MMS-ulab,10,1h,60,deu,dev,f1,64.11
test,SpidR MMS-ulab,10,1h,60,deu,dev,per,101.26
test,SpidR MMS-ulab,10,1h,60,deu,dev,pnmi,46.27
test,SpidR MMS-ulab,10,1h,60,deu,dev,r_val,41.72
test,SpidR MMS-ulab,11,1h,60,deu,dev,f1,63.72
test,SpidR MMS-ulab,11,1h,60,deu,dev,per,105.71
test,SpidR MMS-ulab,11,1h,60,deu,dev,pnmi,45.26
test,SpidR MMS-ulab,11,1h,60,deu,dev,r_val,38.52
test,SpidR MMS-ulab,12,1h,60,deu,dev,f1,64.18
test,SpidR MMS-ulab,12,1h,60,deu,dev,per,102.76
test,SpidR MMS-ulab,12,1h,60,deu,dev,pnmi,45.22
test,SpidR MMS-ulab,12,1h,60,deu,dev,r_val,40.85
test,SpidR MMS-ulab,5,10h,600,eng,test,f1,67.23
test,SpidR MMS-ulab,5,10h,600,eng,test,per,78.06
test,SpidR MMS-ulab,5,10h,600,eng,test,pnmi,58.77
test,SpidR MMS-ulab,5,10h,600,eng,test,r_val,48.76
test,SpidR MMS-ulab,6,10h,600,eng,test,f1,66.7
test,SpidR MMS-ulab,6,10h,600,eng,test,per,87.56
test,SpidR MMS-ulab,6,10h,600,eng,test,pnmi,54.61
test,SpidR MMS-ulab,6,10h,600,eng,test,r_val,46.86
test,SpidR MMS-ulab,7,10h,600,eng,test,f1,64.12
test,SpidR MMS-ulab,7,10h,600,eng,test,per,97.51
test,SpidR MMS-ulab,7,10h,600,eng,test,pnmi,49.84
test,SpidR MMS-ulab,7,10h,600,eng,test,r_val,41.82
test,SpidR MMS-ulab,8,10h,600,eng,test,f1,62.57
test,SpidR MMS-ulab,8,10h,600,eng,test,per,106.11
test,SpidR MMS-ulab,8,10h,600,eng,test,pnmi,46.5
test,SpidR MMS-ulab,8,10h,600,eng,test,r_val,35.82
test,SpidR MMS-ulab,9,10h,600,eng,test,f1,61.97
test,SpidR MMS-ulab,9,10h,600,eng,test,per,113.5
test,SpidR MMS-ulab,9,10h,600,eng,test,pnmi,44.37
test,SpidR MMS-ulab,9,10h,600,eng,test,r_val,31.88
test,SpidR MMS-ulab,10,10h,600,eng,test,f1,61.19
test,SpidR MMS-ulab,10,10h,600,eng,test,per,118.8
test,SpidR MMS-ulab,10,10h,600,eng,test,pnmi,43.36
test,SpidR MMS-ulab,10,10h,600,eng,test,r_val,27.43
test,SpidR MMS-ulab,11,10h,600,eng,test,f1,60.57
test,SpidR MMS-ulab,11,10h,600,eng,test,per,122.65
test,SpidR MMS-ulab,11,10h,600,eng,test,pnmi,42.29
test,SpidR MMS-ulab,11,10h,600,eng,test,r_val,24.34
test,SpidR MMS-ulab,12,10h,600,eng,test,f1,60.6
test,SpidR MMS-ulab,12,10h,600,eng,test,per,124.83
test,SpidR MMS-ulab,12,10h,600,eng,test,pnmi,40.94
test,SpidR MMS-ulab,12,10h,600,eng,test,r_val,23.4
test,SpidR MMS-ulab,5,10min,10,eng,test,f1,66.72
test,SpidR MMS-ulab,5,10min,10,eng,test,per,86.2
test,SpidR MMS-ulab,5,10min,10,eng,test,pnmi,56.44
test,SpidR MMS-ulab,5,10min,10,eng,test,r_val,43.93
test,SpidR MMS-ulab,6,10min,10,eng,test,f1,64.55
test,SpidR MMS-ulab,6,10min,10,eng,test,per,95.23
test,SpidR MMS-ulab,6,10min,10,eng,test,pnmi,52.9
test,SpidR MMS-ulab,6,10min,10,eng,test,r_val,40.33
test,SpidR MMS-ulab,7,10min,10,eng,test,f1,63.38
test,SpidR MMS-ulab,7,10min,10,eng,test,per,103.52
test,SpidR MMS-ulab,7,10min,10,eng,test,pnmi,49.23
test,SpidR MMS-ulab,7,10min,10,eng,test,r_val,37.75
test,SpidR MMS-ulab,8,10min,10,eng,test,f1,62.41
test,SpidR MMS-ulab,8,10min,10,eng,test,per,110.82
test,SpidR MMS-ulab,8,10min,10,eng,test,pnmi,46.09
test,SpidR MMS-ulab,8,10min,10,eng,test,r_val,33.97
test,SpidR MMS-ulab,9,10min,10,eng,test,f1,62.39
test,SpidR MMS-ulab,9,10min,10,eng,test,per,111.93
test,SpidR MMS-ulab,9,10min,10,eng,test,pnmi,44.91
test,SpidR MMS-ulab,9,10min,10,eng,test,r_val,32.22
test,SpidR MMS-ulab,10,10min,10,eng,test,f1,61.77
test,SpidR MMS-ulab,10,10min,10,eng,test,per,118.77
test,SpidR MMS-ulab,10,10min,10,eng,test,pnmi,44.15
test,SpidR MMS-ulab,10,10min,10,eng,test,r_val,28.64
test,SpidR MMS-ulab,11,10min,10,eng,test,f1,61.09
test,SpidR MMS-ulab,11,10min,10,eng,test,per,120.18
test,SpidR MMS-ulab,11,10min,10,eng,test,pnmi,42.74
test,SpidR MMS-ulab,11,10min,10,eng,test,r_val,27.44
test,SpidR MMS-ulab,12,10min,10,eng,test,f1,61.31
test,SpidR MMS-ulab,12,10min,10,eng,test,per,120.84
test,SpidR MMS-ulab,12,10min,10,eng,test,pnmi,42.55
test,SpidR MMS-ulab,12,10min,10,eng,test,r_val,25.99
test,SpidR MMS-ulab,5,1h,60,eng,test,f1,66.56
test,SpidR MMS-ulab,5,1h,60,eng,test,per,79.74
test,SpidR MMS-ulab,5,1h,60,eng,test,pnmi,58.01
test,SpidR MMS-ulab,5,1h,60,eng,test,r_val,47.93
test,SpidR MMS-ulab,6,1h,60,eng,test,f1,66.41
test,SpidR MMS-ulab,6,1h,60,eng,test,per,84.56
test,SpidR MMS-ulab,6,1h,60,eng,test,pnmi,54.39
test,SpidR MMS-ulab,6,1h,60,eng,test,r_val,48.73
test,SpidR MMS-ulab,7,1h,60,eng,test,f1,64.1
test,SpidR MMS-ulab,7,1h,60,eng,test,per,97.03
test,SpidR MMS-ulab,7,1h,60,eng,test,pnmi,50.45
test,SpidR MMS-ulab,7,1h,60,eng,test,r_val,41.29
test,SpidR MMS-ulab,8,1h,60,eng,test,f1,63.14
test,SpidR MMS-ulab,8,1h,60,eng,test,per,104.56
test,SpidR MMS-ulab,8,1h,60,eng,test,pnmi,47.36
test,SpidR MMS-ulab,8,1h,60,eng,test,r_val,37.28
test,SpidR MMS-ulab,9,1h,60,eng,test,f1,62.4
test,SpidR MMS-ulab,9,1h,60,eng,test,per,112.16
test,SpidR MMS-ulab,9,1h,60,eng,test,pnmi,45.32
test,SpidR MMS-ulab,9,1h,60,eng,test,r_val,31.82
test,SpidR MMS-ulab,10,1h,60,eng,test,f1,62.06
test,SpidR MMS-ulab,10,1h,60,eng,test,per,112.81
test,SpidR MMS-ulab,10,1h,60,eng,test,pnmi,44.92
test,SpidR MMS-ulab,10,1h,60,eng,test,r_val,31.36
test,SpidR MMS-ulab,11,1h,60,eng,test,f1,61.24
test,SpidR MMS-ulab,11,1h,60,eng,test,per,113.67
test,SpidR MMS-ulab,11,1h,60,eng,test,pnmi,44.41
test,SpidR MMS-ulab,11,1h,60,eng,test,r_val,30.54
test,SpidR MMS-ulab,12,1h,60,eng,test,f1,61.35
test,SpidR MMS-ulab,12,1h,60,eng,test,per,116.35
test,SpidR MMS-ulab,12,1h,60,eng,test,pnmi,43.79
test,SpidR MMS-ulab,12,1h,60,eng,test,r_val,28.32
test,SpidR MMS-ulab,5,10h,600,eus,test,f1,74.6
test,SpidR MMS-ulab,5,10h,600,eus,test,per,41.8
test,SpidR MMS-ulab,5,10h,600,eus,test,pnmi,71.34
