split,model,layer,duration,duration_val,language,test_split,metric,score
test,HuBERT MMS-ulab,11,1h,60,tam,dev,r_val,17.39
test,HuBERT MMS-ulab,12,10h,600,tha,dev,f1,58.99
test,HuBERT MMS-ulab,12,10h,600,tha,dev,per,116.25
test,HuBERT MMS-ulab,12,10h,600,tha,dev,pnmi,50.82
test,HuBERT MMS-ulab,12,10h,600,tha,dev,r_val,20.06
test,HuBERT MMS-ulab,11,10min,10,tha,dev,f1,56.66
test,HuBERT MMS-ulab,11,10min,10,tha,dev,per,139.34
test,HuBERT MMS-ulab,11,10min,10,tha,dev,pnmi,48.45
test,HuBERT MMS-ulab,11,10min,10,tha,dev,r_val,2.85
test,HuBERT MMS-ulab,11,1h,60,tha,dev,f1,58.18
test,HuBERT MMS-ulab,11,1h,60,tha,dev,per,125.2
test,HuBERT MMS-ulab,11,1h,60,tha,dev,pnmi,51.95
test,HuBERT MMS-ulab,11,1h,60,tha,dev,r_val,10.12
test,HuBERT MMS-ulab,12,10h,600,tur,dev,f1,55.49
test,HuBERT MMS-ulab,12,10h,600,tur,dev,per,115.65
test,HuBERT MMS-ulab,12,10h,600,tur,dev,pnmi,50.48
test,HuBERT MMS-ulab,12,10h,600,tur,dev,r_val,20.07
test,HuBERT MMS-ulab,11,10min,10,tur,dev,f1,54.78
test,HuBERT MMS-ulab,11,10min,10,tur,dev,per,137.0
test,HuBERT MMS-ulab,11,10min,10,tur,dev,pnmi,49.73
test,HuBERT MMS-ulab,11,10min,10,tur,dev,r_val,2.46
test,HuBERT MMS-ulab,11,1h,60,tur,dev,f1,56.01
test,HuBERT MMS-ulab,11,1h,60,tur,dev,per,122.34
test,HuBERT MMS-ulab,11,1h,60,tur,dev,pnmi,51.61
test,HuBERT MMS-ulab,11,1h,60,tur,dev,r_val,13.23
test,HuBERT MMS-ulab,12,10h,600,ukr,dev,f1,57.14
test,HuBERT MMS-ulab,12,10h,600,ukr,dev,per,113.53
test,HuBERT MMS-ulab,12,10h,600,ukr,dev,pnmi,54.91
test,HuBERT MMS-ulab,12,10h,600,ukr,dev,r_val,12.45
test,HuBERT MMS-ulab,11,10min,10,ukr,dev,f1,54.95
test,HuBERT MMS-ulab,11,10min,10,ukr,dev,per,134.33
test,HuBERT MMS-ulab,11,10min,10,ukr,dev,pnmi,53.81
test,HuBERT MMS-ulab,11,10min,10,ukr,dev,r_val,-3.8
test,HuBERT MMS-ulab,11,1h,60,ukr,dev,f1,56.68
test,HuBERT MMS-ulab,11,1h,60,ukr,dev,per,126.62
test,HuBERT MMS-ulab,11,1h,60,ukr,dev,pnmi,54.7
test,HuBERT MMS-ulab,11,1h,60,ukr,dev,r_val,3.1
test,HuBERT MMS-ulab,12,10h,600,wol,test,f1,58.39
test,HuBERT MMS-ulab,12,10h,600,wol,test,per,104.56
test,HuBERT MMS-ulab,12,10h,600,wol,test,pnmi,54.56
test,HuBERT MMS-ulab,12,10h,600,wol,test,r_val,17.41
test,HuBERT MMS-ulab,11,10min,10,wol,test,f1,57.13
test,HuBERT MMS-ulab,11,10min,10,wol,test,per,115.87
test,HuBERT MMS-ulab,11,10min,10,wol,test,pnmi,55.7
test,HuBERT MMS-ulab,11,10min,10,wol,test,r_val,5.94
test,HuBERT MMS-ulab,11,1h,60,wol,test,f1,58.48
test,HuBERT MMS-ulab,11,1h,60,wol,test,per,108.36
test,HuBERT MMS-ulab,11,1h,60,wol,test,pnmi,55.52
test,HuBERT MMS-ulab,11,1h,60,wol,test,r_val,13.09
test,HuBERT MMS-ulab,12,0,1,cmn,test,f1,51.12
test,HuBERT MMS-ulab,12,0,1,cmn,test,per,165.64
test,HuBERT MMS-ulab,12,0,1,cmn,test,pnmi,48.36
test,HuBERT MMS-ulab,12,0,1,cmn,test,r_val,-24.24
test,HuBERT MMS-ulab,12,0,1,deu,dev,f1,60.42
test,HuBERT MMS-ulab,12,0,1,deu,dev,per,121.88
test,HuBERT MMS-ulab,12,0,1,deu,dev,pnmi,46.99
test,HuBERT MMS-ulab,12,0,1,deu,dev,r_val,16.95
test,HuBERT MMS-ulab,12,0,1,eng,test,f1,59.55
test,HuBERT MMS-ulab,12,0,1,eng,test,per,125.97
test,HuBERT MMS-ulab,12,0,1,eng,test,pnmi,48.33
test,HuBERT MMS-ulab,12,0,1,eng,test,r_val,15.63
test,HuBERT MMS-ulab,12,0,1,eus,test,f1,61.8
test,HuBERT MMS-ulab,12,0,1,eus,test,per,106.3
test,HuBERT MMS-ulab,12,0,1,eus,test,pnmi,55.3
test,HuBERT MMS-ulab,12,0,1,eus,test,r_val,20.58
test,HuBERT MMS-ulab,12,0,1,fra,test,f1,56.44
test,HuBERT MMS-ulab,12,0,1,fra,test,per,126.34
test,HuBERT MMS-ulab,12,0,1,fra,test,pnmi,50.65
test,HuBERT MMS-ulab,12,0,1,fra,test,r_val,5.19
test,HuBERT MMS-ulab,12,0,1,jpn,test,f1,61.9
test,HuBERT MMS-ulab,12,0,1,jpn,test,per,107.49
test,HuBERT MMS-ulab,12,0,1,jpn,test,pnmi,50.92
test,HuBERT MMS-ulab,12,0,1,jpn,test,r_val,23.71
test,HuBERT MMS-ulab,12,0,1,swa,dev,f1,59.6
test,HuBERT MMS-ulab,12,0,1,swa,dev,per,102.9
test,HuBERT MMS-ulab,12,0,1,swa,dev,pnmi,48.76
test,HuBERT MMS-ulab,12,0,1,swa,dev,r_val,23.19
test,HuBERT MMS-ulab,12,0,1,tam,dev,f1,59.78
test,HuBERT MMS-ulab,12,0,1,tam,dev,per,117.24
test,HuBERT MMS-ulab,12,0,1,tam,dev,pnmi,47.61
test,HuBERT MMS-ulab,12,0,1,tam,dev,r_val,15.86
test,HuBERT MMS-ulab,12,0,1,tha,dev,f1,58.7
test,HuBERT MMS-ulab,12,0,1,tha,dev,per,124.02
test,HuBERT MMS-ulab,12,0,1,tha,dev,pnmi,47.37
test,HuBERT MMS-ulab,12,0,1,tha,dev,r_val,18.11
test,HuBERT MMS-ulab,12,0,1,tur,dev,f1,55.1
test,HuBERT MMS-ulab,12,0,1,tur,dev,per,115.6
test,HuBERT MMS-ulab,12,0,1,tur,dev,pnmi,47.04
test,HuBERT MMS-ulab,12,0,1,tur,dev,r_val,21.22
test,HuBERT MMS-ulab,12,0,1,ukr,dev,f1,58.41
test,HuBERT MMS-ulab,12,0,1,ukr,dev,per,121.84
test,HuBERT MMS-ulab,12,0,1,ukr,dev,pnmi,52.16
test,HuBERT MMS-ulab,12,0,1,ukr,dev,r_val,10.87
test,HuBERT MMS-ulab,12,0,1,wol,test,f1,55.93
test,HuBERT MMS-ulab,12,0,1,wol,test,per,127.01
test,HuBERT MMS-ulab,12,0,1,wol,test,pnmi,52.77
test,HuBERT MMS-ulab,12,0,1,wol,test,r_val,1.05
test,HuBERT VP-20,11,10h,600,cmn,test,f1,54.33
test,HuBERT VP-20,11,10h,600,cmn,test,per,134.0
test,HuBERT VP-20,11,10h,600,cmn,test,pnmi,56.97
test,HuBERT VP-20,11,10h,600,cmn,test,r_val,-3.91
test,HuBERT VP-20,11,10min,10,cmn,test,f1,51.59
test,HuBERT VP-20,11,10min,10,cmn,test,per,153.72
test,HuBERT VP-20,11,10min,10,cmn,test,pnmi,51.39
test,HuBERT VP-20,11,10min,10,cmn,test,r_val,-16.07
test,HuBERT VP-20,11,1h,60,cmn,test,f1,52.6
test,HuBERT VP-20,11,1h,60,cmn,test,per,145.12
test,HuBERT VP-20,11,1h,60,cmn,test,pnmi,54.63
test,HuBERT VP-20,11,1h,60,cmn,test,r_val,-11.93
test,HuBERT VP-20,11,10h,600,deu,dev,f1,60.45
test,HuBERT VP-20,11,10h,600,deu,dev,per,114.51
test,HuBERT VP-20,11,10h,600,deu,dev,pnmi,48.54
test,HuBERT VP-20,11,10h,600,deu,dev,r_val,19.68
test,HuBERT VP-20,11,10min,10,deu,dev,f1,59.8
test,HuBERT VP-20,11,10min,10,deu,dev,per,121.15
test,HuBERT VP-20,11,10min,10,deu,dev,pnmi,47.18
test,HuBERT VP-20,11,10min,10,deu,dev,r_val,13.67
test,HuBERT VP-20,11,1h,60,deu,dev,f1,60.53
test,HuBERT VP-20,11,1h,60,deu,dev,per,114.97
test,HuBERT VP-20,11,1h,60,deu,dev,pnmi,47.48
test,HuBERT VP-20,11,1h,60,deu,dev,r_val,18.82
test,HuBERT VP-20,11,10h,600,eng,test,f1,60.0
test,HuBERT VP-20,11,10h,600,eng,test,per,106.84
test,HuBERT VP-20,11,10h,600,eng,test,pnmi,52.87
test,HuBERT VP-20,11,10h,600,eng,test,r_val,22.29
test,HuBERT VP-20,11,10min,10,eng,test,f1,58.39
test,HuBERT VP-20,11,10min,10,eng,test,per,125.34
test,HuBERT VP-20,11,10min,10,eng,test,pnmi,47.97
test,HuBERT VP-20,11,10min,10,eng,test,r_val,10.37
test,HuBERT VP-20,11,1h,60,eng,test,f1,61.61
test,HuBERT VP-20,11,1h,60,eng,test,per,103.98
test,HuBERT VP-20,11,1h,60,eng,test,pnmi,52.71
test,HuBERT VP-20,11,1h,60,eng,test,r_val,25.94
test,HuBERT VP-20,11,10h,600,eus,test,f1,66.52
test,HuBERT VP-20,11,10h,600,eus,test,per,67.95
test,HuBERT VP-20,11,10h,600,eus,test,pnmi,64.17
test,HuBERT VP-20,11,10h,600,eus,test,r_val,44.48
test,HuBERT VP-20,11,10min,10,eus,test,f1,64.86
test,HuBERT VP-20,11,10min,10,eus,test,per,83.99
test,HuBERT VP-20,11,10min,10,eus,test,pnmi,58.37
test,HuBERT VP-20,11,10min,10,eus,test,r_val,35.23
test,HuBERT VP-20,11,1h,60,eus,test,f1,66.65
test,HuBERT VP-20,11,1h,60,eus,test,per,69.13
test,HuBERT VP-20,11,1h,60,eus,test,pnmi,60.65
test,HuBERT VP-20,11,1h,60,eus,test,r_val,45.27
test,HuBERT VP-20,11,10h,600,fra,test,f1,57.93
test,HuBERT VP-20,11,10h,600,fra,test,per,103.43
test,HuBERT VP-20,11,10h,600,fra,test,pnmi,55.69
test,HuBERT VP-20,11,10h,600,fra,test,r_val,15.3
test,HuBERT VP-20,11,10min,10,fra,test,f1,54.07
test,HuBERT VP-20,11,10min,10,fra,test,per,130.94
test,HuBERT VP-20,11,10min,10,fra,test,pnmi,48.69
test,HuBERT VP-20,11,10min,10,fra,test,r_val,-4.09
test,HuBERT VP-20,11,1h,60,fra,test,f1,56.06
test,HuBERT VP-20,11,1h,60,fra,test,per,103.67
test,HuBERT VP-20,11,1h,60,fra,test,pnmi,54.01
test,HuBERT VP-20,11,1h,60,fra,test,r_val,14.63
test,HuBERT VP-20,11,10h,600,jpn,test,f1,67.77
test,HuBERT VP-20,11,10h,600,jpn,test,per,75.84
test,HuBERT VP-20,11,10h,600,jpn,test,pnmi,59.18
test,HuBERT VP-20,11,10h,600,jpn,test,r_val,46.58
test,HuBERT VP-20,11,10min,10,jpn,test,f1,66.12
test,HuBERT VP-20,11,10min,10,jpn,test,per,79.94
test,HuBERT VP-20,11,10min,10,jpn,test,pnmi,56.41
test,HuBERT VP-20,11,10min,10,jpn,test,r_val,44.16
test,HuBERT VP-20,11,1h,60,jpn,test,f1,66.32
test,HuBERT VP-20,11,1h,60,jpn,test,per,77.95
test,HuBERT VP-20,11,1h,60,jpn,test,pnmi,56.57
test,HuBERT VP-20,11,1h,60,jpn,test,r_val,45.98
test,HuBERT VP-20,11,10h,600,swa,dev,f1,64.05
test,HuBERT VP-20,11,10h,600,swa,dev,per,82.2
test,HuBERT VP-20,11,10h,600,swa,dev,pnmi,55.68
test,HuBERT VP-20,11,10h,600,swa,dev,r_val,39.05
test,HuBERT VP-20,11,10min,10,swa,dev,f1,63.48
test,HuBERT VP-20,11,10min,10,swa,dev,per,80.52
test,HuBERT VP-20,11,10min,10,swa,dev,pnmi,54.33
test,HuBERT VP-20,11,10min,10,swa,dev,r_val,40.81
test,HuBERT VP-20,11,1h,60,swa,dev,f1,62.28
test,HuBERT VP-20,11,1h,60,swa,dev,per,87.89
test,HuBERT VP-20,11,1h,60,swa,dev,pnmi,52.92
test,HuBERT VP-20,11,1h,60,swa,dev,r_val,36.59
test,HuBERT VP-20,11,10h,600,tam,dev,f1,63.6
test,HuBERT VP-20,11,10h,600,tam,dev,per,92.32
test,HuBERT VP-20,11,10h,600,tam,dev,pnmi,55.49
test,HuBERT VP-20,11,10h,600,tam,dev,r_val,30.32
test,HuBERT VP-20,11,10min,10,tam,dev,f1,61.19
test,HuBERT VP-20,11,10min,10,tam,dev,per,102.62
test,HuBERT VP-20,11,10min,10,tam,dev,pnmi,51.74
test,HuBERT VP-20,11,10min,10,tam,dev,r_val,24.05
test,HuBERT VP-20,11,1h,60,tam,dev,f1,61.78
test,HuBERT VP-20,11,1h,60,tam,dev,per,99.72
test,HuBERT VP-20,11,1h,60,tam,dev,pnmi,53.03
test,HuBERT VP-20,11,1h,60,tam,dev,r_val,25.26
test,HuBERT VP-20,11,10h,600,tha,dev,f1,61.15
test,HuBERT VP-20,11,10h,600,tha,dev,per,103.53
test,HuBERT VP-20,11,10h,600,tha,dev,pnmi,53.61
test,HuBERT VP-20,11,10h,600,tha,dev,r_val,29.24
test,HuBERT VP-20,11,10min,10,tha,dev,f1,58.68
test,HuBERT VP-20,11,10min,10,tha,dev,per,112.42
test,HuBERT VP-20,11,10min,10,tha,dev,pnmi,50.68
test,HuBERT VP-20,11,10min,10,tha,dev,r_val,24.58
test,HuBERT VP-20,11,1h,60,tha,dev,f1,60.81
test,HuBERT VP-20,11,1h,60,tha,dev,per,99.69
test,HuBERT VP-20,11,1h,60,tha,dev,pnmi,52.05
test,HuBERT VP-20,11,1h,60,tha,dev,r_val,34.71
test,HuBERT VP-20,11,10h,600,tur,dev,f1,58.08
test,HuBERT VP-20,11,10h,600,tur,dev,per,90.47
test,HuBERT VP-20,11,10h,600,tur,dev,pnmi,55.41
test,HuBERT VP-20,11,10h,600,tur,dev,r_val,34.12
test,HuBERT VP-20,11,10min,10,tur,dev,f1,56.22
test,HuBERT VP-20,11,10min,10,tur,dev,per,106.89
test,HuBERT VP-20,11,10min,10,tur,dev,pnmi,47.59
test,HuBERT VP-20,11,10min,10,tur,dev,r_val,24.06
test,HuBERT VP-20,11,1h,60,tur,dev,f1,56.58
test,HuBERT VP-20,11,1h,60,tur,dev,per,95.51
test,HuBERT VP-20,11,1h,60,tur,dev,pnmi,51.0
test,HuBERT VP-20,11,1h,60,tur,dev,r_val,33.69
test,HuBERT VP-20,11,10h,600,ukr,dev,f1,61.39
test,HuBERT VP-20,11,10h,600,ukr,dev,per,92.39
test,HuBERT VP-20,11,10h,600,ukr,dev,pnmi,59.21
test,HuBERT VP-20,11,10h,600,ukr,dev,r_val,30.48
test,HuBERT VP-20,11,10min,10,ukr,dev,f1,59.87
test,HuBERT VP-20,11,10min,10,ukr,dev,per,108.44
test,HuBERT VP-20,11,10min,10,ukr,dev,pnmi,54.69
test,HuBERT VP-20,11,10min,10,ukr,dev,r_val,18.18
test,HuBERT VP-20,11,1h,60,ukr,dev,f1,60.47
test,HuBERT VP-20,11,1h,60,ukr,dev,per,103.37
test,HuBERT VP-20,11,1h,60,ukr,dev,pnmi,56.61
test,HuBERT VP-20,11,1h,60,ukr,dev,r_val,22.02
test,HuBERT VP-20,11,10h,600,wol,test,f1,60.42
test,HuBERT VP-20,11,10h,600,wol,test,per,100.07
test,HuBERT VP-20,11,10h,600,wol,test,pnmi,56.49
test,HuBERT VP-20,11,10h,600,wol,test,r_val,21.5
test,HuBERT VP-20,11,10min,10,wol,test,f1,58.88
test,HuBERT VP-20,11,10min,10,wol,test,per,110.77
test,HuBERT VP-20,11,10min,10,wol,test,pnmi,53.62
test,HuBERT VP-20,11,10min,10,wol,test,r_val,13.35
test,HuBERT VP-20,11,1h,60,wol,test,f1,60.65
test,HuBERT VP-20,11,1h,60,wol,test,per,106.32
test,HuBERT VP-20,11,1h,60,wol,test,pnmi,55.76
test,HuBERT VP-20,11,1h,60,wol,test,r_val,16.98
test,HuBERT VP-20,11,0,1,cmn,test,f1,50.19
test,HuBERT VP-20,11,0,1,cmn,test,per,174.17
test,HuBERT VP-20,11,0,1,cmn,test,pnmi,44.96
test,HuBERT VP-20,11,0,1,cmn,test,r_val,-24.12
test,HuBERT VP-20,11,0,1,deu,dev,f1,61.15
test,HuBERT VP-20,11,0,1,deu,dev,per,119.4
test,HuBERT VP-20,11,0,1,deu,dev,pnmi,45.25
test,HuBERT VP-20,11,0,1,deu,dev,r_val,22.5
test,HuBERT VP-20,11,0,1,eng,test,f1,60.47
test,HuBERT VP-20,11,0,1,eng,test,per,121.77
test,HuBERT VP-20,11,0,1,eng,test,pnmi,49.87
test,HuBERT VP-20,11,0,1,eng,test,r_val,17.07
test,HuBERT VP-20,11,0,1,eus,test,f1,60.42
test,HuBERT VP-20,11,0,1,eus,test,per,111.24
test,HuBERT VP-20,11,0,1,eus,test,pnmi,55.39
test,HuBERT VP-20,11,0,1,eus,test,r_val,14.37
test,HuBERT VP-20,11,0,1,fra,test,f1,56.39
test,HuBERT VP-20,11,0,1,fra,test,per,125.21
test,HuBERT VP-20,11,0,1,fra,test,pnmi,47.94
test,HuBERT VP-20,11,0,1,fra,test,r_val,6.42
test,HuBERT VP-20,11,0,1,jpn,test,f1,63.43
test,HuBERT VP-20,11,0,1,jpn,test,per,103.79
test,HuBERT VP-20,11,0,1,jpn,test,pnmi,49.72
test,HuBERT VP-20,11,0,1,jpn,test,r_val,32.46
test,HuBERT VP-20,11,0,1,swa,dev,f1,59.03
test,HuBERT VP-20,11,0,1,swa,dev,per,110.63
test,HuBERT VP-20,11,0,1,swa,dev,pnmi,46.08
test,HuBERT VP-20,11,0,1,swa,dev,r_val,21.9
test,HuBERT VP-20,11,0,1,tam,dev,f1,60.19
test,HuBERT VP-20,11,0,1,tam,dev,per,118.25
test,HuBERT VP-20,11,0,1,tam,dev,pnmi,46.24
test,HuBERT VP-20,11,0,1,tam,dev,r_val,17.02
test,HuBERT VP-20,11,0,1,tha,dev,f1,57.57
test,HuBERT VP-20,11,0,1,tha,dev,per,126.98
test,HuBERT VP-20,11,0,1,tha,dev,pnmi,44.95
test,HuBERT VP-20,11,0,1,tha,dev,r_val,16.93
test,HuBERT VP-20,11,0,1,tur,dev,f1,56.16
test,HuBERT VP-20,11,0,1,tur,dev,per,113.9
test,HuBERT VP-20,11,0,1,tur,dev,pnmi,47.7
test,HuBERT VP-20,11,0,1,tur,dev,r_val,24.79
test,HuBERT VP-20,11,0,1,ukr,dev,f1,59.1
test,HuBERT VP-20,11,0,1,ukr,dev,per,120.41
test,HuBERT VP-20,11,0,1,ukr,dev,pnmi,51.86
test,HuBERT VP-20,11,0,1,ukr,dev,r_val,14.66
test,HuBERT VP-20,11,0,1,wol,test,f1,58.2
test,HuBERT VP-20,11,0,1,wol,test,per,125.95
test,HuBERT VP-20,11,0,1,wol,test,pnmi,49.06
test,HuBERT VP-20,11,0,1,wol,test,r_val,10.14
test,SpidR MMS-ulab,5,10h,600,cmn,test,f1,59.7
test,SpidR MMS-ulab,5,10h,600,cmn,test,per,101.82
test,SpidR MMS-ulab,5,10h,600,cmn,test,pnmi,63.72
test,SpidR MMS-ulab,5,10h,600,cmn,test,r_val,21.19
test,SpidR MMS-ulab,6,10min,10,cmn,test,f1,56.57
test,SpidR MMS-ulab,6,10min,10,cmn,test,per,118.66
test,SpidR MMS-ulab,6,10min,10,cmn,test,pnmi,56.92
test,SpidR MMS-ulab,6,10min,10,cmn,test,r_val,12.79
test,SpidR MMS-ulab,5,1h,60,cmn,test,f1,60.14
test,SpidR MMS-ulab,5,1h,60,cmn,test,per,101.83
test,SpidR MMS-ulab,5,1h,60,cmn,test,pnmi,62.32
test,SpidR MMS-ulab,5,1h,60,cmn,test,r_val,23.5
test,SpidR MMS-ulab,5,10h,600,deu,dev,f1,70.77
test,SpidR MMS-ulab,5,10h,600,deu,dev,per,70.35
test,SpidR MMS-ulab,5,10h,600,deu,dev,pnmi,60.68
test,SpidR MMS-ulab,5,10h,600,deu,dev,r_val,55.11
test,SpidR MMS-ulab,6,10min,10,deu,dev,f1,66.81
test,SpidR MMS-ulab,6,10min,10,deu,dev,per,89.68
test,SpidR MMS-ulab,6,10min,10,deu,dev,pnmi,53.89
test,SpidR MMS-ulab,6,10min,10,deu,dev,r_val,42.22
test,SpidR MMS-ulab,5,1h,60,deu,dev,f1,70.49
test,SpidR MMS-ulab,5,1h,60,deu,dev,per,69.81
test,SpidR MMS-ulab,5,1h,60,deu,dev,pnmi,59.45
test,SpidR MMS-ulab,5,1h,60,deu,dev,r_val,57.39
test,SpidR MMS-ulab,5,10h,600,eng,test,f1,67.23
test,SpidR MMS-ulab,5,10h,600,eng,test,per,78.06
test,SpidR MMS-ulab,5,10h,600,eng,test,pnmi,58.77
test,SpidR MMS-ulab,5,10h,600,eng,test,r_val,48.76
test,SpidR MMS-ulab,6,10min,10,eng,test,f1,64.55
test,SpidR MMS-ulab,6,10min,10,eng,test,per,95.23
test,SpidR MMS-ulab,6,10min,10,eng,test,pnmi,52.9
test,SpidR MMS-ulab,6,10min,10,eng,test,r_val,40.33
test,SpidR MMS-ulab,5,1h,60,eng,test,f1,66.56
test,SpidR MMS-ulab,5,1h,60,eng,test,per,79.74
test,SpidR MMS-ulab,5,1h,60,eng,test,pnmi,58.01
test,SpidR MMS-ulab,5,1h,60,eng,test,r_val,47.93
test,SpidR MMS-ulab,5,10h,600,eus,test,f1,74.6
test,SpidR MMS-ulab,5,10h,600,eus,test,per,41.8
test,SpidR MMS-ulab,5,10h,600,eus,test,pnmi,71.34
test,SpidR MMS-ulab,5,10h,600,eus,test,r_val,67.02
test,SpidR MMS-ulab,6,10min,10,eus,test,f1,70.4
test,SpidR MMS-ulab,6,10min,10,eus,test,per,55.55
test,SpidR MMS-ulab,6,10min,10,eus,test,pnmi,64.62
test,SpidR MMS-ulab,6,10min,10,eus,test,r_val,58.82
test,SpidR MMS-ulab,5,1h,60,eus,test,f1,74.97
test,SpidR MMS-ulab,5,1h,60,eus,test,per,44.01
test,SpidR MMS-ulab,5,1h,60,eus,test,pnmi,70.35
test,SpidR MMS-ulab,5,1h,60,eus,test,r_val,66.18
test,SpidR MMS-ulab,5,10h,600,fra,test,f1,67.39
test,SpidR MMS-ulab,5,10h,600,fra,test,per,63.44
test,SpidR MMS-ulab,5,10h,600,fra,test,pnmi,62.32
test,SpidR MMS-ulab,5,10h,600,fra,test,r_val,52.07
test,SpidR MMS-ulab,6,10min,10,fra,test,f1,65.03
test,SpidR MMS-ulab,6,10min,10,fra,test,per,76.69
test,SpidR MMS-ulab,6,10min,10,fra,test,pnmi,56.16
test,SpidR MMS-ulab,6,10min,10,fra,test,r_val,45.79
test,SpidR MMS-ulab,5,1h,60,fra,test,f1,68.22
test,SpidR MMS-ulab,5,1h,60,fra,test,per,62.82
test,SpidR MMS-ulab,5,1h,60,fra,test,pnmi,62.01
test,SpidR MMS-ulab,5,1h,60,fra,test,r_val,53.32
test,SpidR MMS-ulab,5,10h,600,jpn,test,f1,73.48
test,SpidR MMS-ulab,5,10h,600,jpn,test,per,50.5
test,SpidR MMS-ulab,5,10h,600,jpn,test,pnmi,65.67
test,SpidR MMS-ulab,5,10h,600,jpn,test,r_val,64.28
test,SpidR MMS-ulab,6,10min,10,jpn,test,f1,70.57
test,SpidR MMS-ulab,6,10min,10,jpn,test,per,61.4
test,SpidR MMS-ulab,6,10min,10,jpn,test,pnmi,60.63
test,SpidR MMS-ulab,6,10min,10,jpn,test,r_val,58.1
test,SpidR MMS-ulab,5,1h,60,jpn,test,f1,73.42
test,SpidR MMS-ulab,5,1h,60,jpn,test,per,53.47
test,SpidR MMS-ulab,5,1h,60,jpn,test,pnmi,65.56
test,SpidR MMS-ulab,5,1h,60,jpn,test,r_val,63.46
test,SpidR MMS-ulab,5,10h,600,swa,dev,f1,70.75
test,SpidR MMS-ulab,5,10h,600,swa,dev,per,53.11
test,SpidR MMS-ulab,5,10h,600,swa,dev,pnmi,63.65
test,SpidR MMS-ulab,5,10h,600,swa,dev,r_val,60.18
test,SpidR MMS-ulab,6,10min,10,swa,dev,f1,66.42
test,SpidR MMS-ulab,6,10min,10,swa,dev,per,62.89
test,SpidR MMS-ulab,6,10min,10,swa,dev,pnmi,57.26
test,SpidR MMS-ulab,6,10min,10,swa,dev,r_val,54.25
test,SpidR MMS-ulab,5,1h,60,swa,dev,f1,70.02
test,SpidR MMS-ulab,5,1h,60,swa,dev,per,54.26
test,SpidR MMS-ulab,5,1h,60,swa,dev,pnmi,62.62
test,SpidR MMS-ulab,5,1h,60,swa,dev,r_val,59.77
test,SpidR MMS-ulab,5,10h,600,tam,dev,f1,69.28
test,SpidR MMS-ulab,5,10h,600,tam,dev,per,62.97
test,SpidR MMS-ulab,5,10h,600,tam,dev,pnmi,61.58
test,SpidR MMS-ulab,5,10h,600,tam,dev,r_val,54.01
test,SpidR MMS-ulab,6,10min,10,tam,dev,f1,65.81
test,SpidR MMS-ulab,6,10min,10,tam,dev,per,83.08
test,SpidR MMS-ulab,6,10min,10,tam,dev,pnmi,53.21
test,SpidR MMS-ulab,6,10min,10,tam,dev,r_val,43.47
test,SpidR MMS-ulab,5,1h,60,tam,dev,f1,69.64
test,SpidR MMS-ulab,5,1h,60,tam,dev,per,67.27
test,SpidR MMS-ulab,5,1h,60,tam,dev,pnmi,60.1
test,SpidR MMS-ulab,5,1h,60,tam,dev,r_val,51.83
test,SpidR MMS-ulab,5,10h,600,tha,dev,f1,65.98
test,SpidR MMS-ulab,5,10h,600,tha,dev,per,73.59
test,SpidR MMS-ulab,5,10h,600,tha,dev,pnmi,60.78
test,SpidR MMS-ulab,5,10h,600,tha,dev,r_val,53.81
test,SpidR MMS-ulab,6,10min,10,tha,dev,f1,64.19
test,SpidR MMS-ulab,6,10min,10,tha,dev,per,87.78
test,SpidR MMS-ulab,6,10min,10,tha,dev,pnmi,54.46
test,SpidR MMS-ulab,6,10min,10,tha,dev,r_val,46.77
test,SpidR MMS-ulab,5,1h,60,tha,dev,f1,65.87
test,SpidR MMS-ulab,5,1h,60,tha,dev,per,76.93
test,SpidR MMS-ulab,5,1h,60,tha,dev,pnmi,59.69
test,SpidR MMS-ulab,5,1h,60,tha,dev,r_val,51.84
test,SpidR MMS-ulab,5,10h,600,tur,dev,f1,62.69
test,SpidR MMS-ulab,5,10h,600,tur,dev,per,70.47
test,SpidR MMS-ulab,5,10h,600,tur,dev,pnmi,60.19
test,SpidR MMS-ulab,5,10h,600,tur,dev,r_val,49.64
test,SpidR MMS-ulab,6,10min,10,tur,dev,f1,58.43
test,SpidR MMS-ulab,6,10min,10,tur,dev,per,79.58
test,SpidR MMS-ulab,6,10min,10,tur,dev,pnmi,54.18
test,SpidR MMS-ulab,6,10min,10,tur,dev,r_val,49.3
test,SpidR MMS-ulab,5,1h,60,tur,dev,f1,61.3
test,SpidR MMS-ulab,5,1h,60,tur,dev,per,72.08
test,SpidR MMS-ulab,5,1h,60,tur,dev,pnmi,59.08
test,SpidR MMS-ulab,5,1h,60,tur,dev,r_val,47.82
test,SpidR MMS-ulab,5,10h,600,ukr,dev,f1,68.45
test,SpidR MMS-ulab,5,10h,600,ukr,dev,per,65.01
test,SpidR MMS-ulab,5,10h,600,ukr,dev,pnmi,64.51
test,SpidR MMS-ulab,5,10h,600,ukr,dev,r_val,53.52
test,SpidR MMS-ulab,6,10min,10,ukr,dev,f1,64.93
test,SpidR MMS-ulab,6,10min,10,ukr,dev,per,81.41
test,SpidR MMS-ulab,6,10min,10,ukr,dev,pnmi,59.17
test,SpidR MMS-ulab,6,10min,10,ukr,dev,r_val,43.31
test,SpidR MMS-ulab,5,1h,60,ukr,dev,f1,67.16
